,relStudies
https://www.icpsr.umich.edu/web/ICPSR/studies/27561,5
https://www.icpsr.umich.edu/web/ICPSR/studies/7422,5
https://www.icpsr.umich.edu/web/ICPSR/studies/33541,5
https://www.icpsr.umich.edu/web/ICPSR/studies/4366,5
https://www.icpsr.umich.edu/web/ICPSR/studies/37119,5
https://www.icpsr.umich.edu/web/ICPSR/studies/9780,5
https://www.icpsr.umich.edu/web/ICPSR/series/746,5
https://www.icpsr.umich.edu/web/ICPSR/studies/34578,5
https://www.icpsr.umich.edu/web/ICPSR/studies/8930,5
https://www.icpsr.umich.edu/web/ICPSR/studies/8138,5
https://www.icpsr.umich.edu/web/ICPSR/studies/28221,5
https://www.icpsr.umich.edu/web/ICPSR/studies/4086,5
https://www.icpsr.umich.edu/web/ICPSR/studies/36697,5
https://www.icpsr.umich.edu/web/ICPSR/studies/6482,5
https://www.icpsr.umich.edu/web/ICPSR/studies/36066,5
https://www.icpsr.umich.edu/web/ICPSR/studies/8788,5
https://www.icpsr.umich.edu/web/ICPSR/studies/7586,5
https://www.icpsr.umich.edu/web/ICPSR/studies/9810,5
https://www.icpsr.umich.edu/web/ICPSR/studies/31441,5
https://www.icpsr.umich.edu/web/ICPSR/studies/8789,5
https://www.icpsr.umich.edu/web/ICPSR/studies/23542,5
https://www.icpsr.umich.edu/web/ICPSR/studies/8800,5
https://www.icpsr.umich.edu/web/ICPSR/studies/37941,5
https://www.icpsr.umich.edu/web/ICPSR/studies/2557,5
https://www.icpsr.umich.edu/web/ICPSR/studies/8107,5
https://www.icpsr.umich.edu/web/ICPSR/studies/8803,5
https://www.icpsr.umich.edu/web/ICPSR/studies/2831,5
https://www.icpsr.umich.edu/web/ICPSR/studies/9512,5
https://www.icpsr.umich.edu/web/ICPSR/studies/8790,5
https://www.icpsr.umich.edu/web/ICPSR/studies/4471,5
https://www.icpsr.umich.edu/web/ICPSR/studies/7245,5
https://www.icpsr.umich.edu/web/ICPSR/studies/2593,5
https://www.icpsr.umich.edu/web/ICPSR/studies/8799,5
https://www.icpsr.umich.edu/web/ICPSR/studies/8390,5
https://www.icpsr.umich.edu/web/ICPSR/studies/8791,5
https://www.icpsr.umich.edu/web/ICPSR/studies/2443,5
https://www.icpsr.umich.edu/web/ICPSR/studies/4415,4
https://www.icpsr.umich.edu/web/ICPSR/studies/2738,4
https://www.icpsr.umich.edu/web/ICPSR/studies/6352,4
https://www.icpsr.umich.edu/web/ICPSR/studies/4030,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8798,4
https://www.icpsr.umich.edu/web/ICPSR/studies/37358,4
https://www.icpsr.umich.edu/web/ICPSR/studies/13623,4
https://www.icpsr.umich.edu/web/ICPSR/studies/28144,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8796,4
https://www.icpsr.umich.edu/web/ICPSR/studies/6359,4
https://www.icpsr.umich.edu/web/ICPSR/studies/6933,4
https://www.icpsr.umich.edu/web/ICPSR/studies/37126,4
https://www.icpsr.umich.edu/web/ICPSR/studies/6925,4
https://www.icpsr.umich.edu/web/ICPSR/studies/5401,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8407,4
https://www.icpsr.umich.edu/web/ICPSR/studies/13641,4
https://www.icpsr.umich.edu/web/ICPSR/studies/13625,4
https://www.icpsr.umich.edu/web/ICPSR/studies/37345,4
https://www.icpsr.umich.edu/web/ICPSR/series/79,4
https://www.icpsr.umich.edu/web/ICPSR/studies/29432,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8792,4
https://www.icpsr.umich.edu/web/ICPSR/studies/29403,4
https://www.icpsr.umich.edu/web/ICPSR/studies/26541,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9094,4
https://www.icpsr.umich.edu/web/ICPSR/studies/5003,4
https://www.icpsr.umich.edu/web/ICPSR/studies/6211,4
https://www.icpsr.umich.edu/web/ICPSR/studies/4344,4
https://www.icpsr.umich.edu/web/ICPSR/studies/35296,4
https://www.icpsr.umich.edu/web/ICPSR/studies/13670,4
https://www.icpsr.umich.edu/web/ICPSR/series/105,4
https://www.icpsr.umich.edu/web/ICPSR/studies/13671,4
https://www.icpsr.umich.edu/web/ICPSR/studies/37996,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8797,4
https://www.icpsr.umich.edu/web/ICPSR/studies/34487,4
https://www.icpsr.umich.edu/web/ICPSR/studies/24,4
https://www.icpsr.umich.edu/web/ICPSR/studies/4669,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8801,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8817,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9391,4
https://www.icpsr.umich.edu/web/ICPSR/studies/20323,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8818,4
https://www.icpsr.umich.edu/web/ICPSR/studies/2975,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9223,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8819,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9224,4
https://www.icpsr.umich.edu/web/ICPSR/series/69,4
https://www.icpsr.umich.edu/web/ICPSR/studies/14,4
https://www.icpsr.umich.edu/web/ICPSR/studies/2565,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8823,4
https://www.icpsr.umich.edu/web/ICPSR/studies/4578,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8824,4
https://www.icpsr.umich.edu/web/ICPSR/studies/6893,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9789,4
https://www.icpsr.umich.edu/web/ICPSR/studies/36573,4
https://www.icpsr.umich.edu/web/ICPSR/studies/34844,4
https://www.icpsr.umich.edu/web/ICPSR/studies/13665,4
https://www.icpsr.umich.edu/web/ICPSR/studies/34182,4
https://www.icpsr.umich.edu/web/ICPSR/studies/2525,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8825,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9348,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8826,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9398,4
https://www.icpsr.umich.edu/web/ICPSR/studies/7427,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8531,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3925,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8814,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3403,4
https://www.icpsr.umich.edu/web/ICPSR/studies/2697,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8802,4
https://www.icpsr.umich.edu/web/ICPSR/studies/2090,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3807,4
https://www.icpsr.umich.edu/web/ICPSR/studies/6116,4
https://www.icpsr.umich.edu/web/ICPSR/studies/28024,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8805,4
https://www.icpsr.umich.edu/web/ICPSR/studies/22460,4
https://www.icpsr.umich.edu/web/ICPSR/studies/4597,4
https://www.icpsr.umich.edu/web/ICPSR/studies/26881,4
https://www.icpsr.umich.edu/web/ICPSR/studies/6894,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9123,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9400,4
https://www.icpsr.umich.edu/web/ICPSR/studies/29681,4
https://www.icpsr.umich.edu/web/ICPSR/studies/6338,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9124,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8151,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8807,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8811,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8483,4
https://www.icpsr.umich.edu/web/ICPSR/series/236,4
https://www.icpsr.umich.edu/web/ICPSR/studies/7912,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9802,4
https://www.icpsr.umich.edu/web/ICPSR/studies/22642,4
https://www.icpsr.umich.edu/web/ICPSR/studies/35341,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8812,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8813,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8329,4
https://www.icpsr.umich.edu/web/ICPSR/studies/13684,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9807,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9753,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9962,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3889,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8650,4
https://www.icpsr.umich.edu/web/ICPSR/studies/4702,4
https://www.icpsr.umich.edu/web/ICPSR/studies/13656,4
https://www.icpsr.umich.edu/web/ICPSR/studies/4223,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8459,4
https://www.icpsr.umich.edu/web/ICPSR/studies/7094,4
https://www.icpsr.umich.edu/web/ICPSR/studies/21020,4
https://www.icpsr.umich.edu/web/ICPSR/studies/13632,4
https://www.icpsr.umich.edu/web/ICPSR/studies/7743,4
https://www.icpsr.umich.edu/web/ICPSR/studies/7643,4
https://www.icpsr.umich.edu/web/ICPSR/studies/4126,4
https://www.icpsr.umich.edu/web/ICPSR/studies/30421,4
https://www.icpsr.umich.edu/web/ICPSR/studies/6848,4
https://www.icpsr.umich.edu/web/ICPSR/studies/32921,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3455,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3923,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3456,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9984,4
https://www.icpsr.umich.edu/web/ICPSR/studies/7017,4
https://www.icpsr.umich.edu/web/ICPSR/studies/35005,4
https://www.icpsr.umich.edu/web/ICPSR/studies/7754,4
https://www.icpsr.umich.edu/web/ICPSR/studies/29361,4
https://www.icpsr.umich.edu/web/ICPSR/studies/7353,4
https://www.icpsr.umich.edu/web/ICPSR/studies/25323,4
https://www.icpsr.umich.edu/web/ICPSR/studies/2791,4
https://www.icpsr.umich.edu/web/ICPSR/studies/6229,4
https://www.icpsr.umich.edu/web/ICPSR/studies/26341,4
https://www.icpsr.umich.edu/web/ICPSR/studies/7773,4
https://www.icpsr.umich.edu/web/ICPSR/studies/6927,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9126,4
https://www.icpsr.umich.edu/web/ICPSR/studies/2541,4
https://www.icpsr.umich.edu/web/ICPSR/studies/2865,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9325,4
https://www.icpsr.umich.edu/web/ICPSR/studies/2763,4
https://www.icpsr.umich.edu/web/ICPSR/studies/6255,4
https://www.icpsr.umich.edu/web/ICPSR/studies/7012,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3186,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9110,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3142,4
https://www.icpsr.umich.edu/web/ICPSR/studies/36732,4
https://www.icpsr.umich.edu/web/ICPSR/studies/6215,4
https://www.icpsr.umich.edu/web/ICPSR/studies/34335,4
https://www.icpsr.umich.edu/web/ICPSR/studies/2656,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9740,4
https://www.icpsr.umich.edu/web/ICPSR/studies/7240,4
https://www.icpsr.umich.edu/web/ICPSR/studies/6030,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3800,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3423,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9308,4
https://www.icpsr.umich.edu/web/ICPSR/studies/4045,4
https://www.icpsr.umich.edu/web/ICPSR/studies/34324,4
https://www.icpsr.umich.edu/web/ICPSR/studies/34842,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3283,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8454,4
https://www.icpsr.umich.edu/web/ICPSR/studies/2380,4
https://www.icpsr.umich.edu/web/ICPSR/studies/2529,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8191,4
https://www.icpsr.umich.edu/web/ICPSR/studies/7451,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8782,4
https://www.icpsr.umich.edu/web/ICPSR/studies/6142,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8977,4
https://www.icpsr.umich.edu/web/ICPSR/studies/31443,4
https://www.icpsr.umich.edu/web/ICPSR/studies/36602,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9091,4
https://www.icpsr.umich.edu/web/ICPSR/studies/2889,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9764,4
https://www.icpsr.umich.edu/web/ICPSR/studies/20720,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3086,4
https://www.icpsr.umich.edu/web/ICPSR/studies/34557,4
https://www.icpsr.umich.edu/web/ICPSR/studies/35348,4
https://www.icpsr.umich.edu/web/ICPSR/studies/7529,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9985,4
https://www.icpsr.umich.edu/web/ICPSR/studies/20700,4
https://www.icpsr.umich.edu/web/ICPSR/studies/2066,4
https://www.icpsr.umich.edu/web/ICPSR/studies/34829,4
https://www.icpsr.umich.edu/web/ICPSR/studies/4311,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8783,4
https://www.icpsr.umich.edu/web/ICPSR/studies/7975,4
https://www.icpsr.umich.edu/web/ICPSR/studies/13677,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3330,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8787,4
https://www.icpsr.umich.edu/web/ICPSR/studies/13663,4
https://www.icpsr.umich.edu/web/ICPSR/studies/4545,4
https://www.icpsr.umich.edu/web/ICPSR/studies/34892,4
https://www.icpsr.umich.edu/web/ICPSR/studies/24064,4
https://www.icpsr.umich.edu/web/ICPSR/studies/2312,4
https://www.icpsr.umich.edu/web/ICPSR/studies/36952,4
https://www.icpsr.umich.edu/web/ICPSR/studies/2563,4
https://www.icpsr.umich.edu/web/ICPSR/studies/13634,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9920,4
https://www.icpsr.umich.edu/web/ICPSR/studies/20341,4
https://www.icpsr.umich.edu/web/ICPSR/studies/30143,4
https://www.icpsr.umich.edu/web/ICPSR/studies/20721,4
https://www.icpsr.umich.edu/web/ICPSR/studies/7977,4
https://www.icpsr.umich.edu/web/ICPSR/studies/20702,4
https://www.icpsr.umich.edu/web/ICPSR/studies/31782,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3976,4
https://www.icpsr.umich.edu/web/ICPSR/studies/35161,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3016,4
https://www.icpsr.umich.edu/web/ICPSR/studies/22170,4
https://www.icpsr.umich.edu/web/ICPSR/studies/6560,4
https://www.icpsr.umich.edu/web/ICPSR/studies/34665,4
https://www.icpsr.umich.edu/web/ICPSR/studies/13511,4
https://www.icpsr.umich.edu/web/ICPSR/studies/20360,4
https://www.icpsr.umich.edu/web/ICPSR/studies/37897,4
https://www.icpsr.umich.edu/web/ICPSR/studies/6749,4
https://www.icpsr.umich.edu/web/ICPSR/studies/36226,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8777,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8781,4
https://www.icpsr.umich.edu/web/ICPSR/studies/4212,4
https://www.icpsr.umich.edu/web/ICPSR/studies/6371,4
https://www.icpsr.umich.edu/web/ICPSR/studies/179,4
https://www.icpsr.umich.edu/web/ICPSR/studies/7996,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3174,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3380,4
https://www.icpsr.umich.edu/web/ICPSR/studies/7520,4
https://www.icpsr.umich.edu/web/ICPSR/studies/36575,4
https://www.icpsr.umich.edu/web/ICPSR/studies/7369,4
https://www.icpsr.umich.edu/web/ICPSR/studies/23327,4
https://www.icpsr.umich.edu/web/ICPSR/studies/25441,4
https://www.icpsr.umich.edu/web/ICPSR/studies/37097,4
https://www.icpsr.umich.edu/web/ICPSR/studies/2687,4
https://www.icpsr.umich.edu/web/ICPSR/studies/23331,4
https://www.icpsr.umich.edu/web/ICPSR/studies/23333,4
https://www.icpsr.umich.edu/web/ICPSR/studies/7594,4
https://www.icpsr.umich.edu/web/ICPSR/studies/33761,4
https://www.icpsr.umich.edu/web/ICPSR/studies/2749,4
https://www.icpsr.umich.edu/web/ICPSR/studies/23335,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8919,4
https://www.icpsr.umich.edu/web/ICPSR/studies/36050,4
https://www.icpsr.umich.edu/web/ICPSR/studies/23337,4
https://www.icpsr.umich.edu/web/ICPSR/studies/23339,4
https://www.icpsr.umich.edu/web/ICPSR/studies/24213,4
https://www.icpsr.umich.edu/web/ICPSR/studies/30581,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3791,4
https://www.icpsr.umich.edu/web/ICPSR/studies/7204,4
https://www.icpsr.umich.edu/web/ICPSR/studies/23325,4
https://www.icpsr.umich.edu/web/ICPSR/studies/7434,4
https://www.icpsr.umich.edu/web/ICPSR/studies/29430,4
https://www.icpsr.umich.edu/web/ICPSR/studies/23321,4
https://www.icpsr.umich.edu/web/ICPSR/studies/37295,4
https://www.icpsr.umich.edu/web/ICPSR/studies/24101,4
https://www.icpsr.umich.edu/web/ICPSR/studies/37339,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3614,4
https://www.icpsr.umich.edu/web/ICPSR/studies/7945,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8240,4
https://www.icpsr.umich.edu/web/ICPSR/studies/7313,4
https://www.icpsr.umich.edu/web/ICPSR/studies/6475,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3511,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3525,4
https://www.icpsr.umich.edu/web/ICPSR/studies/27001,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8487,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8927,4
https://www.icpsr.umich.edu/web/ICPSR/studies/36647,4
https://www.icpsr.umich.edu/web/ICPSR/studies/24161,4
https://www.icpsr.umich.edu/web/ICPSR/studies/24178,4
https://www.icpsr.umich.edu/web/ICPSR/studies/24196,4
https://www.icpsr.umich.edu/web/ICPSR/studies/7808,4
https://www.icpsr.umich.edu/web/ICPSR/studies/1139,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8370,4
https://www.icpsr.umich.edu/web/ICPSR/studies/35204,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8161,4
https://www.icpsr.umich.edu/web/ICPSR/studies/6377,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3400,4
https://www.icpsr.umich.edu/web/ICPSR/studies/2419,4
https://www.icpsr.umich.edu/web/ICPSR/studies/2411,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8218,4
https://www.icpsr.umich.edu/web/ICPSR/studies/34085,4
https://www.icpsr.umich.edu/web/ICPSR/studies/13746,4
https://www.icpsr.umich.edu/web/ICPSR/studies/7703,4
https://www.icpsr.umich.edu/web/ICPSR/studies/37683,4
https://www.icpsr.umich.edu/web/ICPSR/studies/38020,4
https://www.icpsr.umich.edu/web/ICPSR/studies/38017,4
https://www.icpsr.umich.edu/web/ICPSR/studies/37338,4
https://www.icpsr.umich.edu/web/ICPSR/studies/33584,4
https://www.icpsr.umich.edu/web/ICPSR/series/200,4
https://www.icpsr.umich.edu/web/ICPSR/series/47,4
https://www.icpsr.umich.edu/web/ICPSR/studies/29884,4
https://www.icpsr.umich.edu/web/ICPSR/studies/24218,4
https://www.icpsr.umich.edu/web/ICPSR/studies/35016,4
https://www.icpsr.umich.edu/web/ICPSR/studies/2753,4
https://www.icpsr.umich.edu/web/ICPSR/studies/33865,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3319,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9750,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3763,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3382,4
https://www.icpsr.umich.edu/web/ICPSR/studies/5519,4
https://www.icpsr.umich.edu/web/ICPSR/studies/24102,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9709,4
https://www.icpsr.umich.edu/web/ICPSR/studies/38146,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9384,4
https://www.icpsr.umich.edu/web/ICPSR/studies/2586,4
https://www.icpsr.umich.edu/web/ICPSR/studies/24100,4
https://www.icpsr.umich.edu/web/ICPSR/studies/34327,4
https://www.icpsr.umich.edu/web/ICPSR/studies/24119,4
https://www.icpsr.umich.edu/web/ICPSR/studies/34329,4
https://www.icpsr.umich.edu/web/ICPSR/studies/31761,4
https://www.icpsr.umich.edu/web/ICPSR/studies/34043,4
https://www.icpsr.umich.edu/web/ICPSR/studies/24138,4
https://www.icpsr.umich.edu/web/ICPSR/studies/24157,4
https://www.icpsr.umich.edu/web/ICPSR/studies/24174,4
https://www.icpsr.umich.edu/web/ICPSR/studies/24192,4
https://www.icpsr.umich.edu/web/ICPSR/studies/2311,4
https://www.icpsr.umich.edu/web/ICPSR/studies/7741,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9036,4
https://www.icpsr.umich.edu/web/ICPSR/studies/37298,4
https://www.icpsr.umich.edu/web/ICPSR/series/89,4
https://www.icpsr.umich.edu/web/ICPSR/studies/36783,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8245,4
https://www.icpsr.umich.edu/web/ICPSR/studies/36409,4
https://www.icpsr.umich.edu/web/ICPSR/studies/36616,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8473,4
https://www.icpsr.umich.edu/web/ICPSR/studies/36843,4
https://www.icpsr.umich.edu/web/ICPSR/studies/36969,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8126,4
https://www.icpsr.umich.edu/web/ICPSR/studies/4088,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3407,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9315,4
https://www.icpsr.umich.edu/web/ICPSR/studies/4249,4
https://www.icpsr.umich.edu/web/ICPSR/studies/4250,4
https://www.icpsr.umich.edu/web/ICPSR/studies/13399,4
https://www.icpsr.umich.edu/web/ICPSR/studies/4303,4
https://www.icpsr.umich.edu/web/ICPSR/studies/4304,4
https://www.icpsr.umich.edu/web/ICPSR/studies/4305,4
https://www.icpsr.umich.edu/web/ICPSR/studies/4306,4
https://www.icpsr.umich.edu/web/ICPSR/studies/2587,4
https://www.icpsr.umich.edu/web/ICPSR/studies/23082,4
https://www.icpsr.umich.edu/web/ICPSR/studies/1288,4
https://www.icpsr.umich.edu/web/ICPSR/studies/25163,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8951,4
https://www.icpsr.umich.edu/web/ICPSR/studies/24084,4
https://www.icpsr.umich.edu/web/ICPSR/studies/1109,4
https://www.icpsr.umich.edu/web/ICPSR/studies/9181,4
https://www.icpsr.umich.edu/web/ICPSR/studies/4600,4
https://www.icpsr.umich.edu/web/ICPSR/studies/37192,4
https://www.icpsr.umich.edu/web/ICPSR/studies/7229,4
https://www.icpsr.umich.edu/web/ICPSR/studies/5210,4
https://www.icpsr.umich.edu/web/ICPSR/studies/2816,4
https://www.icpsr.umich.edu/web/ICPSR/studies/13731,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8261,4
https://www.icpsr.umich.edu/web/ICPSR/studies/37218,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3145,4
https://www.icpsr.umich.edu/web/ICPSR/studies/36416,4
https://www.icpsr.umich.edu/web/ICPSR/studies/13678,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3633,4
https://www.icpsr.umich.edu/web/ICPSR/studies/5207,4
https://www.icpsr.umich.edu/web/ICPSR/studies/2427,4
https://www.icpsr.umich.edu/web/ICPSR/studies/36404,4
https://www.icpsr.umich.edu/web/ICPSR/studies/37613,4
https://www.icpsr.umich.edu/web/ICPSR/studies/3629,4
https://www.icpsr.umich.edu/web/ICPSR/studies/36566,4
https://www.icpsr.umich.edu/web/ICPSR/studies/8158,4
https://www.icpsr.umich.edu/web/ICPSR/studies/25722,4
https://www.icpsr.umich.edu/web/ICPSR/studies/34332,4
https://www.icpsr.umich.edu/web/ICPSR/studies/2567,4
https://www.icpsr.umich.edu/web/ICPSR/studies/36782,4
